class,Debt ratio %,Current Liability to Current Assets,Cash Flow to Liability,Net Income to Total Assets,Fixed Assets to Assets
0,0.186322822505064,0.0616995871074918,0.30841833753844955,0.48720665991106205,0.138280313112976
0,0.132388064213804,0.0159030103237094,0.30997853138183257,0.47144866026253895,0.0690062333307116
0,0.145146174078665,0.0420830323682466,0.3101255279269545,0.560655348908869,0.0675540055303589
0,0.167215890195604,0.0321625414696627,0.3130620839110325,0.505925968571673,0.150360722285335
0,0.214015781358648,0.0464590694874225,0.30765028527442356,0.48321693814281297,0.302458124602142
0,0.190162348459655,0.0451007419590831,0.31181704924596054,0.496121037530179,0.533235139256043
0,0.197176285636545,0.0740279732854398,0.31278958140453955,0.572444908211184,0.032496360788758
0,0.116909030444115,0.0224791652750084,0.3037933913285065,0.537985209495606,0.149862237940312
0,0.145418266469148,0.0301580087573994,0.30641999244467455,0.45782395836893397,0.0892807568883334
0,0.0341022462738459,0.0090223748032669,0.32259298682767557,0.490958611005179,0.139632505399647
0,0.148743840130604,0.033506285243858,0.30879736953858256,0.50927630049238,0.0664611377918166
0,0.0600114883453759,0.015979042317102,0.2995717829609835,0.48910928976815604,0.0712744801309358
0,0.233062248692445,0.0389948398426727,0.30935956878706256,0.47732463712803397,0.0941245958439004
0,0.0844998034888291,0.0188437848849839,0.3167887649396595,0.499814570899774,0.0329436486289938
0,0.213925083895154,0.0386464619281362,0.31293369911609153,0.44284867063949795,0.454997737155192
0,0.217492517459262,0.0409541932341732,0.31147419874138954,0.47320790590600204,0.0157173899876608
0,0.157329866674729,0.0284974207313664,0.30988622464831955,0.470160929864903,0.101381633505308
0,0.0705626265985428,0.0405741466762821,0.30834964766071754,0.474783762247179,0.161941282409747
0,0.0859811953925688,0.0121651348171634,0.31281286814173753,0.47318666964908496,0.292253529042215
0,0.0516068567282402,0.0113662451834254,0.31461948067960954,0.449031522100112,0.0215877448462485
0,0.0974695407685098,0.0264531054898559,0.30436123846156055,0.47539788364928903,0.451631226822804
0,0.166641472926807,0.0317325967218199,0.30766729916903657,0.485055421671998,0.455869076728037
0,0.0796021404601385,0.0163286197188297,0.2609261081172576,0.48651631899885706,0.0087023489696497
0,0.0967741935483871,0.0239311281830731,0.3064166653662965,0.447334622265678,0.139412130154815
0,0.155636847356169,0.0630287499031193,0.31571877860100056,0.504148365387388,0.680032533360664
0,0.143815944614082,0.0257116356629447,0.31197572627534953,0.479282912339806,0.115624033770184
0,0.208241376182846,0.0544773388231226,0.32131089598883256,0.742700694061685,0.0283227118397977
0,0.170541463857061,0.0298350495702106,0.31301542913133157,0.485260932595759,0.0143238898687178
0,0.0967137285727242,0.0544682393641877,0.30341279353239853,0.477825075030178,0.701863346157601
0,0.023551108020679,0.0069317222413633,0.27824402525857755,0.480790924258348,0.337189167317533
0,0.110046255706382,0.0392682074193502,0.33432915244072553,0.606998627902112,0.526382756156836
0,0.0467998911630438,0.0201081433314211,0.3090715970507125,0.47179414751514903,0.596705722226015
0,0.15862986365148,0.0358282539413389,0.30083335176042053,0.467017814251788,0.115417800401455
0,0.0851951507089518,0.0161639808133889,0.2686645222659265,0.428260714849251,0.100584631501222
0,0.130543882456087,0.0170656853392497,0.30239964332029357,0.455115548745913,0.376943190783043
0,0.0916044381292137,0.0575078520985313,0.30739894813046054,0.475300212627217,0.595635711453561
0,0.0632463645433383,0.0149635201252872,0.29019272765484055,0.46605820303450796,0.0783210704771889
0,0.0889439792000484,0.0208343095073574,0.30410195253370453,0.480582816500117,0.162015618945422
0,0.168969374489827,0.02907008926234,0.30798926473048854,0.48350832206136196,0.0315899335776669
0,0.217432052483599,0.0348917221176505,0.30829051136037955,0.475642840703255,0.0424532643175343
0,0.199232094809082,0.038297915141697,0.2912900562919125,0.479923525489536,0.0977777072204901
0,0.162801946972216,0.0294009441848665,0.3032345321726945,0.460017358731723,0.185687922198123
0,0.0193185597242797,0.0038255272308077,0.5994561841394496,0.426727794845308,0.0715358894409883
0,0.219246001753484,0.0372953917525958,0.30671984173882955,0.48278282410413,0.0845838233987389
0,0.0395440940835021,0.0083506413784689,0.30806456051687553,0.437824075900758,0.0998619918598911
0,0.112102064878919,0.0424953754827521,0.30801779668014256,0.47966293681818806,0.584116374939601
0,0.0196208846025939,0.0047040777047679,0.27854242089731657,0.675157540100626,0.186250520720428
0,0.152674063548689,0.0809664856575991,0.31071374804724755,0.507983794443442,0.459377067806446
0,0.0223418085074221,0.01009109972769,0.3716878711869455,0.47539625802514496,0.389721786517081
0,0.16053451038486,0.0272989003658445,0.3104172919005325,0.48565906989046204,0.0141494599667011
0,0.191855367778214,0.0330862699496391,0.30970408244538256,0.484461289841255,0.0029734314675882
0,0.179943767572634,0.0573901464345752,0.30862984043379155,0.487066583322043,0.763461461671669
0,0.0644254315687638,0.0184655952849964,0.3063375978844005,0.45069291381876797,0.113681676168753
0,0.0829579466094265,0.0258518279257533,0.30909969889394356,0.472053134906676,0.186677357645379
0,0.0822323669014723,0.052646870921958,0.30218127568155956,0.45754499485948197,0.0707363450191147
0,0.0737370378208423,0.0205801351865695,0.30431298569025456,0.47407400833965896,0.360681380405293
0,0.108746258729631,0.0279900875124512,0.30835264797611356,0.486964171243233,0.26020605014109
0,0.167608912537413,0.0242090720032754,0.3031003218730565,0.483085356120625,0.217087690983356
0,0.0600417208332074,0.0207041097573173,0.29343377091778955,0.45829220635047196,0.703708286078213
0,0.101399764186595,0.0253161886497699,0.29042229914646356,0.491240651829143,0.138579122101506
0,0.132811319043444,0.0322739682931857,0.30871057800736756,0.46444157251628704,0.301254731422973
0,0.099767209843698,0.018989357188462,0.31808192735722857,0.46728429649133696,0.0719124833969581
0,0.244248269190072,0.0401995189684338,0.30867293147455255,0.475598575998864,0.147875172629755
0,0.102488133748526,0.0178130522431231,0.30932125689298756,0.453190430500912,0.301472624168844
0,0.142636877588657,0.0439313389466995,0.30768199289229753,0.47636499548035105,0.542816850722769
0,0.0798137678749584,0.026681819108792,0.31975652125636556,0.49048015154145796,0.252080184332129
0,0.173322852737552,0.0307744510962755,0.30743839539666457,0.45915016048324897,0.10365310455824
0,0.161199625117151,0.026338988159055,0.30476776067862554,0.46082754930443903,0.252338414845135
0,0.134292710947184,0.0194714630974025,0.31775229161745555,0.452232819041569,0.0886983975503299
0,0.0629138071771926,0.0251992253307264,0.32124152397183653,0.471852477151664,0.0976909437268458
0,0.122925295522569,0.0257475855596318,0.31523319751777257,0.455528388089276,0.745253521905676
0,0.116999727907609,0.0207956617992442,0.30457318125805355,0.462371414003109,0.499902368470955
0,0.109320675998428,0.0235001937718651,0.3354608114606095,0.422915284687279,0.0789658807285017
0,0.131481089578861,0.0315647239291813,0.3082367395323695,0.479005681761707,0.387554146525556
0,0.169392629319467,0.0508457451956083,0.30825329964996856,0.46930166402161,0.561354328537462
0,0.0939625721800647,0.0170737517968743,0.30042737695977556,0.46071543056781106,0.0996945838244731
0,0.0397859539861535,0.0137268149398607,0.29871438051999055,0.44412321666476895,0.0914339316487104
0,0.160020558091725,0.0403084145151062,0.3064794060355535,0.495467052941187,0.268301837732306
0,0.100099767209844,0.0227200686405267,0.29771673989564557,0.466370021128623,0.0564682013536539
0,0.156392659551955,0.0336078401217493,0.3060988764397685,0.516537603822696,0.225795781829503
0,0.057592889318862,0.0126653267218448,0.3147034062101615,0.444734734826008,0.162908554089751
0,0.140883393294434,0.0220099786509565,0.28893464736539753,0.44777324288683895,0.163285888766385
0,0.0919672279831907,0.022907744682805,0.3052261257065925,0.41323354040035,0.298675719762195
0,0.179853070109139,0.0908616217644779,0.31207112460567454,0.500876345627522,0.769361756314852
0,0.097983493061644,0.0232591562534944,0.30830238914491453,0.465692272957691,0.184094700233943
0,0.0246394775826103,0.0071507696968652,0.2035075997351865,0.45253825796232006,0.0978145211407855
0,0.134232245971521,0.0229974300279642,0.30900700957657157,0.44987328245385805,0.15041886627473
0,0.115760195906521,0.0251666933857677,0.30330101284063554,0.45858568932616706,0.302918538797682
0,0.081778879584001,0.0487693259348258,0.31324760438793553,0.579544335893276,0.0872328832667748
0,0.130846207334402,0.0259950941636121,0.3045765290141885,0.47451818875555096,0.212831666045157
0,0.181485624452036,0.0345895454715764,0.30970723598477456,0.506746994930307,0.100888134819872
0,0.0596486984913989,0.0098945616112881,0.2460380891202606,0.439751855044235,0.0102550751049636
0,0.117271820298092,0.0260538187834448,0.29968518327437454,0.413452271892639,0.227300040865879
0,0.134867128215981,0.0138900631355145,0.3098404921147385,0.46309480457487395,0.372428420856398
0,0.0174139129909,0.0039851602627359,0.0739689742747095,0.469388125764611,0.109060882978123
0,0.064939383861898,0.0179840547171143,0.31122123943642555,0.508739510431184,0.135783385078887
0,0.0516975541917344,0.0065604525912296,0.2954823621458945,0.482572919670861,0.359161603425975
0,0.136015962753575,0.0350295927326573,0.3094278602098495,0.46042309273621695,0.431581157122539
0,0.119055537080146,0.0257933404472603,0.31046607417660455,0.474454938683081,0.227221357116044
0,0.0624905523475527,0.0209708633792496,0.32371722448251855,0.45311425455433996,0.0617150264420334
0,0.0232185506545334,0.0058493069574902,0.4244939711540465,0.485959999025535,0.150428188817644
0,0.109169513559271,0.0321396545061088,0.32567930500693354,0.454915413112547,0.172500739987175
0,0.158085678870514,0.0314930631275308,0.3082016793516885,0.490374886372156,0.122086657300955
0,0.208634398524655,0.0340977505128713,0.3040766560182445,0.46460412179753197,0.0034214724254862
0,0.0402092088157935,0.0087819640294924,0.2851785912696965,0.411809224581685,0.0849589741374601
0,0.128215980893068,0.0455227297628275,0.30641620778022155,0.47501597632978,0.424662650499201
0,0.148501980227953,0.044417900872888,0.3087828601919925,0.483262424227472,0.127500888358586
0,0.0939021072044018,0.0207582957256405,0.27834013057775353,0.449837696500313,0.0570320261457328
0,0.0377603773014481,0.0211490979336875,0.32143024551069654,0.440003947226832,0.120492372294148
0,0.0234301780693533,0.0083950344807367,0.29261573602480356,0.47836706292447295,0.326004721256401
0,0.110711370438673,0.0151434896583564,0.3049237425255785,0.47913869817698196,0.181285499037809
0,0.211476252380808,0.0993101195411306,0.3087490243975575,0.617181048088965,0.644634606504947
0,0.0992834900383952,0.0328134200422804,0.3000297427321125,0.44375150641304095,0.0054619533035726
0,0.1598996281404,0.030533284976205,0.30862278269799753,0.48592041739995695,0.490538275983048
0,0.0716207636726426,0.0189356597702541,0.30503532686933754,0.44963155903057705,0.358705988935042
0,0.0057441726879704,0.0016283540903143,0.4177996065889785,0.526651887775368,0.017340452560449
0,0.116848565468452,0.0153806471158992,0.30403734887105555,0.467467669777621,0.272221859587057
0,0.159990325603894,0.070834623037912,0.30715848168262455,0.556903740236863,0.519941208556694
0,0.0713184387943284,0.0186313200250849,0.2793510997399085,0.45109036498797095,0.0393211822609248
0,0.0445626870635184,0.0083784410146063,0.31956883473902653,0.463709614024405,0.357876542952652
0,0.154004293013272,0.030444289629564,0.30291975884315153,0.499784530967199,0.0096056676333529
0,0.0967439610605557,0.0329777439441633,0.32284237509300057,0.557187764802761,0.11571215783442
0,0.116818332980621,0.0231002401480436,0.30259085680099956,0.466293388085371,0.113116713952056
0,0.0919974604710222,0.0174717546775314,0.3075103349472215,0.470546184208387,0.225796727100643
0,0.151162439157118,0.0336381381173769,0.3177165598177715,0.5093758799811801,0.0341428474903179
0,0.121383438643166,0.0305105379601276,0.3130644111563555,0.486111102631528,0.564943517890247
0,0.22913202527436,0.0476980767455342,0.3079891752175655,0.501487557883134,0.523463906607724
0,0.0587114913686247,0.0364186233933689,0.3006121536722545,0.504498490233368,0.0827921792080028
